Driver,Sebastian Chudek,,,,,,SPEED,
Vehicle,mx5 mx52016,,,,,,THROTTLE,
Venue,okayama full,,,,,,BRAKING,
Session,Test,,,,,,RPM,
Session Date,18/03/2022,,,,,,GEAR,
Session Time,23:18:32,,,,,,TIME,
Sample Rate,60,Hz,,,,,,
,,,,,,,,
,,,,,,,,
,Lap No.,Brake,Gear,RPM,Speed,Throttle,LapDist,SessionTick
,,%,,rpm,m/s,%,m,
,,,,,,,,
,2,0,2,5294.31,27.4622,0,2172.32,50018
,2,0,2,5282.49,27.4343,0,2172.8,50019
,2,0,2,5270.25,27.4085,0,2173.28,50020
,2,0,2,5258.22,27.3829,0,2173.76,50021
,2,0,2,5246.59,27.3582,0,2174.24,50022
,2,0,2,5234.82,27.3338,0,2174.72,50023
,2,0,2,5224.33,27.3055,0,2175.2,50024
,2,0,2,5217.54,27.2717,0,2175.69,50025
,2,0,2,5215.43,27.2345,0.961776,2176.18,50026
,2,0,2,5219.78,27.1959,5.94328,2176.67,50027
,2,0,2,5230.13,27.1566,8.60666,2177.15,50028
,2,0,2,5239.55,27.1178,10.6535,2177.64,50029
,2,0,2,5250.29,27.0806,13.8841,2178.13,50030
,2,0,2,5264.08,27.0448,16.5228,2178.63,50031
,2,0,2,5276.98,27.0112,17.9778,2179.12,50032
,2,0,2,5286.61,26.9798,18.2737,2179.62,50033
,2,0,2,5296.25,26.9493,18.2737,2180.11,50034
,2,0,2,5305.85,26.9188,18.2737,2180.61,50035
,2,0,2,5316.45,26.8875,18.8656,2181.11,50036
,2,0,2,5328.6,26.858,19.4575,2181.61,50037
,2,0,2,5342.71,26.8297,20.0493,2182.11,50038
,2,0,2,5357.65,26.8021,20.0493,2182.62,50039
,2,0,2,5372.02,26.7758,20.0493,2183.12,50040
,2,0,2,5386.32,26.7492,20.0493,2183.63,50041
,2,0,2,5401.23,26.7194,20.0493,2184.13,50042
,2,0,2,5400.3,26.7012,20.0493,2184.65,50043
,2,0,2,5346.48,26.6869,20.6412,2185.16,50044
,2,0,2,5307.31,26.6812,20.6412,2185.68,50045
,2,0,2,5301.87,26.6702,20.6412,2186.19,50046
,2,0,2,5308.15,26.657,20.6412,2186.7,50047
,2,0,2,5305.29,26.642,20.6412,2187.22,50048
,2,0,2,5297.83,26.6287,21.2084,2187.73,50049
,2,0,2,5293.73,26.6142,21.2084,2188.25,50050
,2,0,2,5292.41,26.5922,21.2084,2188.76,50051
,2,0,2,5289.3,26.5697,21.2084,2189.28,50052
,2,0,2,5290.6,26.5535,21.8002,2189.79,50053
,2,0,2,5298.36,26.536,22.688,2190.3,50054
,2,0,2,5311.47,26.518,22.688,2190.8,50055
,2,0,2,5317.39,26.5077,22.688,2191.3,50056
,2,0,2,5301.16,26.4902,22.688,2191.8,50057
,2,0,2,5289.39,26.4732,22.688,2192.3,50058
,2,0,2,5297.75,26.4622,22.688,2192.8,50059
,2,0,2,5303.11,26.4476,22.688,2193.29,50060
,2,0,2,5293.52,26.4311,22.688,2193.78,50061
,2,0,2,5277.03,26.416,22.0962,2194.27,50062
,2,0,2,5269.61,26.4029,22.0962,2194.76,50063
,2,0,2,5270.58,26.3871,22.0962,2195.24,50064
,2,0,2,5275.67,26.3768,22.0962,2195.72,50065
,2,0,2,5278.32,26.365,22.0962,2196.2,50066
,2,0,2,5282.02,26.3557,22.688,2196.68,50067
,2,0,2,5297.47,26.3504,23.2799,2197.15,50068
,2,0,2,5314.17,26.3563,23.8718,2197.62,50069
,2,0,2,5311.46,26.3504,26.5105,2198.09,50070
,2,0,2,5309.19,26.348,28.5573,2198.55,50071
,2,0,2,5335.23,26.3522,32.3798,2199.02,50072
,2,0,2,5364.33,26.3524,34.7226,2199.48,50073
,2,0,2,5378.86,26.3469,39.7041,2199.94,50074
,2,0,2,5407.57,26.3477,42.9346,2200.39,50075
,2,0,2,5455.74,26.3464,48.8039,2200.85,50076
,2,0,2,5501.43,26.3461,52.6264,2201.3,50077
,2,0,2,5523.04,26.349,58.1998,2201.75,50078
,2,0,2,5532.91,26.3473,63.7731,2202.2,50079
,2,0,2,5571.95,26.3575,75.2405,2202.65,50080
,2,0,2,5601.52,26.3672,79.926,2203.1,50081
,2,0,2,5603.72,26.3812,86.0912,2203.55,50082
,2,0,2,5580.04,26.4094,94.0321,2203.99,50083
,2,0,2,5538.71,26.4278,100,2204.44,50084
,2,0,2,5527.1,26.457,100,2204.89,50085
,2,0,2,5527.01,26.4794,100,2205.34,50086
,2,0,2,5511.02,26.4865,100,2205.78,50087
,2,0,2,5505.88,26.5008,100,2206.23,50088
,2,0,2,5521.46,26.5241,100,2206.68,50089
,2,0,2,5515.95,26.5422,100,2207.13,50090
,2,0,2,5481.57,26.5571,100,2207.57,50091
,2,0,2,5456.16,26.5817,100,2208.02,50092
,2,0,2,5451.06,26.6063,100,2208.47,50093
,2,0,2,5458.89,26.6247,100,2208.93,50094
,2,0,2,5473.29,26.6433,100,2209.38,50095
,2,0,2,5487.97,26.6641,100,2209.83,50096
,2,0,2,5501.15,26.6886,100,2210.28,50097
,2,0,2,5514.97,26.7153,100,2210.73,50098
,2,0,2,5526.74,26.7462,100,2211.18,50099
,2,0,2,5529.74,26.7777,100,2211.63,50100
,2,0,2,5528.22,26.8118,100,2212.09,50101
,2,0,2,5526.57,26.8455,100,2212.54,50102
,2,0,2,5532.15,26.88,100,2212.99,50103
,2,0,2,5544.4,26.9152,100,2213.44,50104
,2,0,2,5559.17,26.9478,100,2213.89,50105
,2,0,2,5579,26.9845,100,2214.34,50106
,2,0,2,5595.4,27.0183,100,2214.79,50107
,2,0,2,5612.31,27.0529,100,2215.24,50108
,2,0,2,5632.9,27.091,100,2215.69,50109
,2,0,2,5653.78,27.1312,100,2216.14,50110
,2,0,2,5668.2,27.1708,100,2216.59,50111
,2,0,2,5682.22,27.2117,100,2217.04,50112
,2,0,2,5694.78,27.2546,100,2217.5,50113
,2,0,2,5705.38,27.2981,100,2217.95,50114
,2,0,2,5718.37,27.3424,100,2218.4,50115
,2,0,2,5738.3,27.386,100,2218.85,50116
,2,0,2,5755.43,27.4333,100,2219.31,50117
,2,0,2,5753.78,27.4824,100,2219.76,50118
,2,0,2,5739.76,27.5361,100,2220.22,50119
,2,0,2,5729.71,27.5862,100,2220.67,50120
,2,0,2,5733.14,27.6377,100,2221.13,50121
,2,0,2,5736.86,27.6891,100,2221.59,50122
,2,0,2,5728.85,27.737,100,2222.05,50123
,2,0,2,5723.79,27.785,100,2222.5,50124
,2,0,2,5730.7,27.8325,100,2222.96,50125
,2,0,2,5743.09,27.877,100,2223.42,50126
,2,0,2,5762.58,27.9208,100,2223.88,50127
,2,0,2,5785.12,27.9653,100,2224.35,50128
,2,0,2,5801.75,28.0106,100,2224.81,50129
,2,0,2,5808.34,28.0584,100,2225.27,50130
,2,0,2,5803.03,28.1088,100,2225.73,50131
,2,0,2,5791.22,28.1594,100,2226.2,50132
,2,0,2,5784.75,28.2083,100,2226.66,50133
,2,0,2,5789.69,28.2563,100,2227.13,50134
,2,0,2,5801.73,28.3014,100,2227.59,50135
,2,0,2,5813.27,28.3459,100,2228.06,50136
,2,0,2,5825.41,28.3908,100,2228.53,50137
,2,0,2,5838.18,28.4364,100,2229,50138
,2,0,2,5849.89,28.482,100,2229.47,50139
,2,0,2,5861.58,28.5288,100,2229.94,50140
,2,0,2,5867.33,28.5761,100,2230.41,50141
,2,0,2,5865.88,28.6236,100,2230.88,50142
,2,0,2,5862.88,28.672,100,2231.35,50143
,2,0,2,5863.49,28.7195,100,2231.83,50144
,2,0,2,5872.22,28.7653,100,2232.3,50145
,2,0,2,5888.26,28.81,100,2232.77,50146
,2,0,2,5905.98,28.8548,100,2233.25,50147
,2,0,2,5918.64,28.8998,100,2233.73,50148
,2,0,2,5927.61,28.946,100,2234.2,50149
,2,0,2,5939.13,28.9931,100,2234.68,50150
,2,0,2,5952.6,29.0412,100,2235.16,50151
,2,0,2,5964.54,29.0897,100,2235.64,50152
,2,0,2,5975.52,29.1387,100,2236.12,50153
,2,0,2,5985.35,29.1881,100,2236.6,50154
,2,0,2,5992.36,29.2383,100,2237.08,50155
,2,0,2,5992.9,29.2887,100,2237.56,50156
,2,0,2,5987.84,29.3394,100,2238.05,50157
,2,0,2,5983.21,29.3892,100,2238.53,50158
,2,0,2,5985.07,29.4376,100,2239.02,50159
,2,0,2,5995.28,29.4842,100,2239.51,50160
,2,0,2,6013.98,29.5292,100,2239.99,50161
,2,0,2,6038.3,29.5741,100,2240.48,50162
,2,0,2,6062.04,29.6189,100,2240.97,50163
,2,0,2,6081.2,29.6642,100,2241.46,50164
,2,0,2,6091.94,29.7113,100,2241.95,50165
,2,0,2,6091.84,29.7603,100,2242.44,50166
,2,0,2,6084.52,29.8099,100,2242.94,50167
,2,0,2,6081.17,29.8603,100,2243.43,50168
,2,0,2,6090.52,29.9078,100,2243.92,50169
,2,0,2,6114.01,29.9525,100,2244.42,50170
,2,0,2,6143.11,29.998,100,2244.91,50171
,2,0,2,6162.96,30.0465,100,2245.41,50172
,2,0,2,6161.96,30.0972,100,2245.91,50173
,2,0,2,6150.49,30.1481,100,2246.41,50174
,2,0,2,6148.45,30.1995,100,2246.9,50175
,2,0,2,6154.06,30.2522,100,2247.4,50176
,2,0,2,6154.95,30.2998,100,2247.91,50177
,2,0,2,6161.35,30.3457,100,2248.41,50178
,2,0,2,6175.92,30.3901,100,2248.91,50179
,2,0,2,6190.44,30.4363,100,2249.41,50180
,2,0,2,6195.24,30.4827,100,2249.92,50181
,2,0,2,6198.49,30.5235,100,2250.42,50182
,2,0,2,6220.59,30.5681,100,2250.93,50183
,2,0,2,6237.36,30.6179,100,2251.43,50184
,2,0,2,6232.67,30.6561,100,2251.94,50185
,2,0,2,6238.15,30.7002,100,2252.45,50186
,2,0,2,6258.31,30.7423,100,2252.96,50187
,2,0,2,6282.05,30.785,100,2253.47,50188
,2,0,2,6299.89,30.8257,100,2253.98,50189
,2,0,2,6317.81,30.8715,100,2254.49,50190
,2,0,2,6327.43,30.9186,100,2255,50191
,2,0,2,6329.68,30.9653,100,2255.51,50192
,2,0,2,6329.74,31.0143,100,2256.02,50193
,2,0,2,6329.63,31.0647,100,2256.54,50194
,2,0,2,6330.07,31.1139,100,2257.05,50195
,2,0,2,6334.87,31.1564,100,2257.57,50196
,2,0,2,6352.01,31.2045,100,2258.08,50197
,2,0,2,6353.26,31.2522,100,2258.6,50198
,2,0,2,6349.47,31.2877,100,2259.12,50199
,2,0,2,6381.12,31.3278,100,2259.64,50200
,2,0,2,6422.59,31.3731,100,2260.16,50201
,2,0,2,6442.11,31.4155,100,2260.68,50202
,2,0,2,6449.38,31.4597,100,2261.2,50203
,2,0,2,6455.77,31.5085,100,2261.72,50204
,2,0,2,6453.91,31.5601,100,2262.24,50205
,2,0,2,6443.87,31.6144,100,2262.76,50206
,2,0,2,6434.52,31.6641,100,2263.29,50207
,2,0,2,6439.9,31.7125,100,2263.81,50208
,2,0,2,6443.84,31.7636,100,2264.34,50209
,2,0,2,6432.16,31.8107,100,2264.87,50210
,2,0,2,6430.69,31.8474,100,2265.39,50211
,2,0,2,6459.06,31.8903,100,2265.92,50212
,2,0,2,6471.69,31.9366,100,2266.45,50213
,2,0,2,6458.74,31.9669,100,2266.98,50214
,2,0,2,6464.1,32.0096,100,2267.51,50215
,2,0,2,6481.78,32.0473,100,2268.04,50216
,2,0,2,6506.9,32.0836,100,2268.58,50217
,2,0,2,6533.11,32.1226,100,2269.11,50218
,2,0,2,6549.12,32.1629,100,2269.64,50219
,2,0,2,6555.67,32.2052,100,2270.18,50220
,2,0,2,6558.18,32.2491,100,2270.71,50221
,2,0.393185,2,6558.45,32.2922,100,2271.25,50222
,2,0.595735,2,6562.85,32.334,100,2271.78,50223
,2,1.28679,2,6574.6,32.3739,100,2272.32,50224
,2,1.44168,2,6589.96,32.4097,100,2272.86,50225
,2,1.93018,2,6610.25,32.4453,100,2273.4,50226
,2,2.28762,2,6626.7,32.4825,100,2273.94,50227
,2,2.47826,2,6631.35,32.5184,100,2274.48,50228
,2,2.72846,2,6633.29,32.5548,93.7361,2275.02,50229
,2,3.13356,2,6630.98,32.5914,79.0629,2275.56,50230
,2,3.62207,2,6591.98,32.626,50.2836,2276.1,50231
,2,3.82462,2,6495.73,32.6523,23.5758,2276.65,50232
,2,4.02716,2,6385.56,32.6629,7.45E-07,2277.19,50233
,2,4.42035,2,6320.79,32.6507,0,2277.74,50234
,2,4.52758,2,6261.83,32.6283,0,2278.28,50235
,2,4.87311,2,6203.43,32.6047,0,2278.83,50236
,2,4.87311,2,6146.48,32.5804,0,2279.38,50237
,2,5.07566,2,6164.79,32.5469,0,2279.92,50238
,2,5.17097,2,6275.46,32.4858,0,2280.47,50239
,2,5.21863,2,6351.73,32.4233,0,2281.01,50240
,2,5.46884,2,6359.26,32.3711,0,2281.55,50241
,2,5.46884,2,6335.3,32.3298,0,2282.09,50242
,2,5.67139,2,6312.3,32.2936,0,2282.63,50243
,2,5.67139,2,6299.7,32.2547,0,2283.17,50244
,2,5.87394,2,6294.3,32.2118,0,2283.7,50245
,2,6.11224,2,6289.51,32.1662,0,2284.24,50246
,2,6.21947,2,6282.61,32.1216,0,2284.77,50247
,2,6.46968,2,6272.55,32.0798,0,2285.3,50248
,2,6.46968,2,6258.19,32.0405,0,2285.83,50249
,2,6.61265,2,6242.37,32.0021,0,2286.36,50250
,2,6.26713,2,6230.35,31.9589,0,2286.89,50251
,2,6.26713,2,6219.68,31.9159,0,2287.41,50252
,2,6.17181,2,6210.24,31.8816,0,2287.94,50253
,2,6.26713,2,6205.69,31.8451,0,2288.46,50254
,2,6.31479,2,6199.5,31.8029,0,2288.98,50255
,2,6.36244,2,6195.11,31.7515,0,2289.5,50256
,2,6.51733,2,6189.77,31.6977,0,2290.02,50257
,2,6.4101,2,6176.39,31.6395,0,2290.54,50258
,2,6.4101,2,6165.42,31.5863,0,2291.06,50259
,2,6.51734,2,6159.26,31.5326,0,2291.58,50260
,2,6.4101,2,6145.34,31.4891,0,2292.1,50261
,2,6.51734,2,6123.48,31.4402,0,2292.61,50262
,2,6.51734,2,6120.33,31.392,0,2293.13,50263
,2,6.56499,2,6117.5,31.343,0,2293.64,50264
,2,6.46968,2,6109.85,31.2967,0,2294.15,50265
,2,6.56499,2,6101.15,31.2486,0,2294.67,50266
,2,6.51734,2,6093.71,31.1993,0,2295.18,50267
,2,6.4101,2,6084.54,31.1511,0,2295.69,50268
,2,6.4101,2,6073.94,31.101,0,2296.2,50269
,2,6.31479,2,6062.37,31.0486,0,2296.71,50270
,2,6.31479,2,6051.48,30.9957,0,2297.22,50271
,2,6.26713,2,6038.78,30.9462,0,2297.73,50272
,2,6.36244,2,6025.17,30.8977,0,2298.24,50273
,2,6.26713,2,6013.47,30.8475,0,2298.75,50274
,2,5.96926,2,6004.4,30.7975,0,2299.26,50275
,2,6.11224,2,5997.54,30.7457,0,2299.77,50276
,2,6.17181,2,5991.28,30.6922,0,2300.27,50277
,2,6.46968,2,5984.07,30.6381,0,2300.78,50278
,2,6.46968,2,5975.3,30.5858,0,2301.29,50279
,2,6.56499,2,5965.19,30.5364,0,2301.79,50280
,2,6.76755,2,5954.43,30.4879,0,2302.3,50281
,2,6.86286,2,5943.55,30.4369,0,2302.81,50282
,2,7.26796,2,5933.02,30.3839,0,2303.31,50283
,2,7.16073,2,5922.65,30.3287,0,2303.82,50284
,2,7.06541,2,5910.37,30.2773,0,2304.32,50285
,2,7.01775,2,5897.35,30.2274,0,2304.83,50286
,2,6.4101,2,5884.17,30.1755,0,2305.33,50287
,2,6.17181,2,5871.13,30.1215,0,2305.83,50288
,2,5.71905,2,5858.44,30.0695,0,2306.33,50289
,2,5.07566,2,5845.71,30.0213,0,2306.84,50290
,2,4.67056,2,5833.27,29.9749,0,2307.34,50291
,2,4.02717,2,5823.03,29.9276,0,2307.84,50292
,2,3.7293,2,5815.68,29.8804,0,2308.34,50293
,2,3.38377,2,5809.38,29.834,0,2308.84,50294
,2,2.68081,2,5801.8,29.7856,0,2309.34,50295
,2,2.08507,2,5794.21,29.7365,0,2309.84,50296
,2,1.03658,2,5787.95,29.6898,0,2310.33,50297
,2,0.440843,2,5781.67,29.6466,0,2310.83,50298
,2,0.0357441,2,5774.63,29.6046,0,2311.32,50299
,2,-7.28E-10,2,5767.66,29.5615,0,2311.82,50300
,2,0,2,5760.92,29.518,0,2312.31,50301
,2,0,2,5753.71,29.4747,0,2312.81,50302
,2,0,2,5745.43,29.4324,0,2313.3,50303
,2,0,2,5736.49,29.3912,0,2313.79,50304
,2,0,2,5727.34,29.3515,0,2314.28,50305
,2,0,2,5718.25,29.3114,0,2314.77,50306
,2,0,2,5709.89,29.2692,0,2315.26,50307
,2,0,2,5702.85,29.224,0,2315.75,50308
,2,0,2,5696.53,29.1776,0,2316.24,50309
,2,0,2,5689.76,29.1311,0,2316.73,50310
,2,0,2,5682.02,29.0847,0,2317.21,50311
,2,0,2,5673.04,29.0387,0,2317.7,50312
,2,0,2,5663.73,28.9924,0,2318.19,50313
,2,0,2,5654.43,28.9461,0,2318.67,50314
,2,0,2,5645.78,28.8998,0,2319.16,50315
,2,0,2,5636.78,28.8542,0,2319.64,50316
,2,0,2,5627.34,28.8094,0,2320.12,50317
,2,0,2,5618.01,28.7657,0,2320.6,50318
,2,0,2,5608.34,28.7216,0,2321.09,50319
,2,0,2,5598.92,28.6767,0,2321.57,50320
,2,0,2,5589.87,28.6311,0,2322.05,50321
,2,0,2,5581.01,28.5851,0,2322.53,50322
,2,0,2,5572.34,28.5399,0,2323.01,50323
,2,0,2,5563.49,28.4957,0,2323.48,50324
,2,0,2,5554.41,28.4515,0,2323.96,50325
,2,0,2,5545.39,28.407,0.665845,2324.44,50326
,2,0,2,5546.65,28.3618,9.46979,2324.92,50327
,2,0,2,5571.07,28.3172,20.0493,2325.39,50328
,2,0,2,5605.03,28.2756,28.2614,2325.87,50329
,2,0,2,5658.41,28.2381,38.2491,2326.35,50330
,2,0,2,5748.89,28.2008,49.9877,2326.82,50331
,2,0,2,5864.2,28.1633,54.402,2327.3,50332
,2,0,2,5983,28.1259,62.0222,2327.77,50333
,2,0,2,5941.32,28.1121,70.5302,2328.24,50334
,2,0,2,5848.93,28.1326,75.8323,2328.72,50335
,2,0,2,5806.8,28.1622,81.1097,2329.2,50336
,2,0,2,5810.09,28.1832,85.4994,2329.67,50337
,2,0,2,5825.21,28.1969,89.3218,2330.15,50338
,2,0,2,5841.02,28.2096,94.328,2330.63,50339
,2,0,2,5860.28,28.2237,98.1258,2331.1,50340
,2,0,2,5881.48,28.239,100,2331.59,50341
,2,0,2,5900.77,28.2483,100,2332.08,50342
,2,0,2,5912.14,28.2642,100,2332.56,50343
,2,0,2,5917.74,28.2821,100,2333.05,50344
,2,0,2,5916.47,28.2952,100,2333.54,50345
,2,0,2,5920.31,28.3201,100,2334.02,50346
,2,0,2,5918.13,28.344,100,2334.52,50347
,2,0,2,5891.33,28.3609,100,2335.01,50348
,2,0,2,5868.56,28.3848,100,2335.51,50349
,2,0,2,5855.62,28.406,100,2336.01,50350
,2,0,2,5850.58,28.4123,100,2336.51,50351
,2,0,2,5901.83,28.4146,100,2337.01,50352
,2,0,2,5976.42,28.429,100,2337.5,50353
,2,0,2,5985.27,28.4414,100,2338,50354
,2,0,2,5953.65,28.4527,100,2338.5,50355
,2,0,2,5970.03,28.4612,100,2339,50356
,2,0,2,6050.47,28.4662,100,2339.5,50357
,2,0,2,6127.61,28.4711,99.9014,2340,50358
,2,0,2,6160.23,28.4698,94.328,2340.5,50359
,2,0,2,6180.79,28.4778,89.0259,2341,50360
,2,0,2,6214.87,28.4888,81.7016,2341.5,50361
,2,0,2,6241.52,28.5034,71.1221,2342,50362
,2,0,2,6215.3,28.5132,57.0407,2342.51,50363
,2,0,2,6157.4,28.5238,47.9408,2343.01,50364
,2,0,2,6095.87,28.534,35.9063,2343.51,50365
,2,0,2,6023.68,28.5365,23.5758,2344.02,50366
,2,0,2,5932.04,28.5317,13.5882,2344.52,50367
,2,0,2,5836.34,28.5191,3.89642,2345.02,50368
,2,0,2,5772.27,28.4995,-4.66E-07,2345.53,50369
,2,0,2,5722.48,28.4721,0,2346.03,50370
,2,0,2,5670.68,28.4453,0,2346.54,50371
,2,0,2,5619.79,28.422,0,2347.04,50372
,2,0,2,5570.65,28.391,0,2347.54,50373
,2,0,2,5521.43,28.3579,0,2348.05,50374
,2,0,2,5472.77,28.3241,0,2348.55,50375
,2,0,2,5424.75,28.2877,0,2349.05,50376
,2,0,2,5383.88,28.2474,0,2349.55,50377
,2,0,2,5410.34,28.1968,0,2350.06,50378
,2,0,2,5435.33,28.1493,0,2350.56,50379
,2,0,2,5416.57,28.0996,0,2351.06,50380
,2,0,2,5380.87,28.0488,0,2351.56,50381
,2,0,2,5361.51,27.9972,0,2352.06,50382
,2,0,2,5356.63,27.938,0,2352.56,50383
,2,0,2,5352.89,27.8749,0,2353.06,50384
,2,0,2,5342.15,27.8088,0,2353.56,50385
,2,0,2,5325.05,27.7425,0,2354.05,50386
,2,0,2,5311.44,27.681,0,2354.55,50387
,2,0,2,5301.84,27.618,0,2355.04,50388
,2,0,2,5290.72,27.5554,0,2355.54,50389
,2,0,2,5277,27.4986,0,2356.04,50390
,2,0,2,5260.94,27.4426,0,2356.53,50391
,2,0,2,5246.61,27.3854,0,2357.02,50392
,2,0,2,5232.25,27.3244,0,2357.52,50393
,2,0,2,5216.04,27.268,0,2358.01,50394
,2,0,2,5199.07,27.2123,0,2358.5,50395
,2,0,2,5180.83,27.1546,0,2358.99,50396
,2,0,2,5163.63,27.1009,0,2359.48,50397
,2,0,2,5145.93,27.0567,0,2359.97,50398
,2,0,2,5125.83,27.0121,0,2360.45,50399
,2,0,2,5107.15,26.9565,0,2360.94,50400
,2,0,2,5091.19,26.9046,0,2361.42,50401
,2,0,2,5074.39,26.8554,0,2361.9,50402
,2,0,2,5056.23,26.7998,0,2362.38,50403
,2,0,2,5042.46,26.7344,0,2362.85,50404
,2,0,2,5032.35,26.6742,0,2363.33,50405
,2,0,2,5016.03,26.6287,0,2363.8,50406
,2,0,2,4995.81,26.5788,0,2364.27,50407
,2,0,2,4976.49,26.5311,0,2364.73,50408
,2,0,2,4957.14,26.4876,0,2365.2,50409
,2,0,2,4939.89,26.4373,0,2365.66,50410
,2,0,2,4924.25,26.382,0,2366.12,50411
,2,0,2,4911.66,26.3202,0,2366.58,50412
,2,0,2,4897.9,26.2665,0,2367.04,50413
,2,0,2,4880.01,26.1994,0,2367.5,50414
,2,0,2,4868.33,26.1106,0,2367.95,50415
,2,0,2,4855.86,26.0293,0,2368.4,50416
,2,0,2,4844.93,25.9397,0,2368.84,50417
,2,0,2,4836.42,25.8427,0,2369.29,50418
,2,0,2,4828.09,25.748,0,2369.73,50419
,2,0,2,4817.66,25.6604,0,2370.17,50420
,2,0,2,4807.68,25.5728,0,2370.61,50421
,2,0,2,4798.71,25.4862,0,2371.05,50422
,2,0,2,4789.16,25.4062,0,2371.48,50423
,2,0,2,4779.14,25.3312,0,2371.91,50424
,2,0,2,4768.09,25.2609,0,2372.35,50425
,2,0,2,4755.94,25.1973,0,2372.78,50426
,2,0.190635,2,4743.83,25.1319,0,2373.2,50427
,2,0.190635,2,4731.09,25.0678,0,2373.63,50428
,2,0.440844,2,4717.14,25.0104,0,2374.05,50429
,2,0.536161,2,4702.92,24.9525,0,2374.47,50430
,2,0.738711,2,4687.85,24.8936,0,2374.9,50431
,2,0.78637,2,4672.98,24.831,0,2375.32,50432
,2,0.691052,2,4657.94,24.7681,0,2375.73,50433
,2,0.893602,2,4642.58,24.7063,0,2376.15,50434
,2,0.834028,2,4627.02,24.6431,0,2376.57,50435
,2,0.988919,2,4611.6,24.5783,0,2376.98,50436
,2,1.03658,2,4596.82,24.513,0,2377.39,50437
,2,1.08424,2,4582.8,24.446,0,2377.81,50438
,2,1.08424,2,4568.87,24.3779,0,2378.22,50439
,2,0.98892,2,4556.14,24.3053,0,2378.63,50440
,2,1.03658,2,4543.69,24.2343,0,2379.03,50441
,2,0.988919,2,4531.38,24.1651,0,2379.44,50442
,2,1.08424,2,4519.42,24.0966,0,2379.85,50443
,2,1.08424,2,4507.52,24.0286,0,2380.25,50444
,2,1.03658,2,4495.42,23.9614,0,2380.65,50445
,2,0.988919,2,4483.77,23.8923,0,2381.05,50446
,2,0.988919,2,4472.69,23.8225,0,2381.46,50447
,2,1.08424,2,4461.89,23.7548,0,2381.86,50448
,2,0.98892,2,4451.04,23.6893,0,2382.25,50449
,2,1.03658,2,4439.67,23.6256,0,2382.65,50450
,2,1.08424,2,4428.37,23.5624,0,2383.05,50451
,2,1.03658,2,4417.47,23.4985,0,2383.44,50452
,2,1.1319,2,4406.93,23.4329,0,2383.84,50453
,2,1.19147,2,4397.24,23.3656,0,2384.23,50454
,2,1.33445,2,4387.5,23.3005,0,2384.63,50455
,2,1.23913,2,4377.32,23.2393,0,2385.02,50456
,2,1.3821,2,4366.26,23.1815,0,2385.41,50457
,2,1.3821,2,4355.13,23.1225,0,2385.8,50458
,2,1.3821,2,4345,23.0608,0,2386.19,50459
,2,1.3821,2,4336.04,22.9973,0,2386.58,50460
,2,1.3821,2,4327.76,22.9326,0,2386.97,50461
,2,1.44168,2,4319.52,22.8689,0,2387.35,50462
,2,1.3821,2,4311.11,22.8055,0,2387.74,50463
,2,1.44168,2,4302.38,22.7432,0,2388.12,50464
,2,1.44168,2,4293.89,22.6823,0,2388.5,50465
,2,1.3821,2,4285.49,22.6239,0,2388.88,50466
,2,1.48934,2,4277.15,22.5684,0,2389.26,50467
,2,1.33445,2,4268.86,22.5139,0,2389.64,50468
,2,1.3821,2,4260.63,22.4598,0,2390.02,50469
,2,1.3821,2,4253.09,22.4036,0,2390.39,50470
,2,1.33445,2,4246.3,22.3467,0,2390.77,50471
,2,1.3821,2,4240.25,22.2904,0,2391.14,50472
,2,1.33445,2,4234.27,22.2358,0,2391.51,50473
,2,1.44168,2,4227.97,22.1828,0,2391.88,50474
,2,1.28679,2,4221.5,22.1301,0,2392.25,50475
,2,1.48934,2,4215.37,22.0772,0,2392.62,50476
,2,1.48934,2,4209.96,22.0249,0,2392.99,50477
,2,1.48934,2,4204.93,21.9739,0,2393.35,50478
,2,1.63231,2,4199.86,21.9246,0,2393.72,50479
,2,1.58465,2,4194.87,21.8758,0,2394.08,50480
,2,1.67997,2,4190.12,21.8274,0,2394.44,50481
,2,1.67997,2,4185.83,21.779,0,2394.8,50482
,2,1.73954,2,4181.75,21.7306,0,2395.16,50483
,2,1.73954,2,4177.84,21.6816,0,2395.52,50484
,2,1.67997,2,4174.31,21.6335,0,2395.88,50485
,2,1.7872,2,4170.92,21.5892,0,2396.23,50486
,2,1.67997,2,4167.5,21.5484,0,2396.59,50487
,2,1.73954,2,4163.8,21.5107,0,2396.94,50488
,2,1.63231,2,4160.03,21.4748,0,2397.29,50489
,2,1.63231,2,4156.69,21.4395,0,2397.65,50490
,2,1.67997,2,4154.45,21.4039,0,2397.99,50491
,2,1.73954,2,4153.44,21.3678,0,2398.34,50492
,2,1.88252,2,4152.79,21.3328,0,2398.69,50493
,2,1.7872,2,4151.83,21.2997,0,2399.04,50494
,2,1.88252,2,4150.33,21.2685,0,2399.38,50495
,2,1.83486,2,4148.84,21.2386,0,2399.73,50496
,2,1.93018,2,4147.52,21.2098,0,2400.07,50497
,2,1.88252,2,4146.54,21.1815,0,2400.42,50498
,2,1.73954,2,4145.62,21.1541,0,2400.76,50499
,2,1.3821,2,4144.65,21.1278,0,2401.1,50500
,2,1.08424,2,4143.44,21.1029,0,2401.44,50501
,2,0.98892,2,4141.7,21.0794,0,2401.79,50502
